data,lat,lon,morti,feriti,zona,ora
2013-10-14,40.35215,18.18226,,1,LECCE,11:15
2013-10-14,40.35428,18.18879,,3,LECCE,12:00
2013-10-14,40.3413,18.16199,,4,LECCE,19:30
2013-10-15,40.35328,18.18763,,1,LECCE,10:20
2013-10-15,40.35677,18.16732,,,LECCE,15:52
2013-10-15,40.39005,18.3056,,1,LECCE,17:50
2013-10-15,40.35363,18.17649,,1,LECCE,18:00
2013-10-16,40.42487,18.23942,,1,LECCE,15:45
2013-10-17,40.35722,18.18004,,1,LECCE,15:30
2013-10-18,40.36589,18.15994,,1,LECCE,15:00
2013-10-18,40.35389,18.18062,,1,LECCE,20:35
2013-10-19,40.35833,18.17721,,,LECCE,11:30
2013-10-19,40.36431,18.14631,,1,LECCE,14:45
2013-10-21,40.33472,18.16732,,1,LECCE,11:55
2013-10-21,40.39533,18.13501,,2,LECCE,14:40
2013-10-21,40.34578,18.1606,,,LECCE,15:00
2013-10-21,40.34265,18.16005,,1,LECCE,18:15
2013-10-22,40.36772,18.19062,,2,LECCE,11:45
2013-10-22,40.34156,18.17609,,1,LECCE,13:20
2013-10-22,40.3478,18.17756,,1,LECCE,18:20
2013-10-22,40.36063,18.19839,,1,LECCE,20:15
2013-10-23,40.35787,18.17961,,1,LECCE,11:55
2013-10-23,40.33759,18.17773,,2,LECCE,20:30
2013-10-24,40.35072,18.18231,,1,LECCE,07:55
2013-10-24,40.34317,18.15911,,2,LECCE,17:50
2013-10-24,40.35482,18.28471,,,LECCE,18:30
2013-10-27,40.35653,18.16752,,2,LECCE,01:00
2013-10-29,40.34617,18.17609,,,LECCE,12:00
2013-10-30,40.34788,18.16039,,,LECCE,01:15
2013-10-30,40.36106,18.16965,,,LECCE,10:25
2013-10-30,40.35575,18.17384,,1,LECCE,16:30
2013-10-30,40.3664,18.21955,,1,LECCE,23:45
2013-10-31,40.34823,18.183,,2,LECCE,15:00
2013-11-01,40.35359,18.17403,,,LECCE,17:15
2013-11-01,40.35873,18.16838,,3,LECCE,23:30
2013-11-02,40.35418,18.17394,,1,LECCE,20:20
2013-11-03,40.35542,18.17821,,2,LECCE,02:20
2013-11-03,40.3384,18.17745,,2,LECCE,17:00
2013-11-04,40.35584,18.19474,,2,LECCE,12:35
2013-11-04,40.35058,18.18102,,1,LECCE,15:00
2013-11-06,40.343711,18.172804,,1,LECCE,11:20
2013-11-06,40.33573,18.13694,,2,LECCE,16:12
2013-11-06,40.35013,18.17566,,1,LECCE,21:50
2013-11-08,40.32867,18.16288,,6,LECCE,08:40
2013-11-08,40.34027,18.17582,,1,LECCE,11:40
2013-11-08,40.34913,18.17287,,1,LECCE,22:15
2013-11-10,40.3517,18.1721,,1,LECCE,02:30
2013-11-10,40.34523,18.18251,,1,LECCE,22:20
2013-11-11,40.35848,18.1628,,2,LECCE,09:30
2013-11-11,40.41266,18.20242,,2,LECCE,15:00
2013-11-12,40.37187,18.1503,,1,LECCE,15:20
2013-11-12,40.35542,18.17388,,1,LECCE,20:10
2013-11-13,40.35919,18.18248,,1,LECCE,08:15
2013-11-13,40.34434,18.18019,,1,LECCE,11:40
2013-11-13,40.35368,18.18556,,,LECCE,21:00
2013-11-14,40.35861,18.18294,,4,LECCE,02:25
2013-11-14,40.35975,18.17197,,,LECCE,08:20
2013-11-15,40.34734,18.16078,,1,LECCE,07:45
2013-11-15,40.36909,18.15717,,1,LECCE,20:45
2013-11-16,40.35555,18.13652,,4,LECCE,16:40
2013-11-17,40.36058,18.19845,,,LECCE,00:30
2013-11-18,40.35374,18.18553,,,LECCE,16:00
2013-11-18,40.33652,18.17472,,1,LECCE,16:20
2013-11-18,40.34538,18.18264,,2,LECCE,20:30
2013-11-19,40.36171,18.17119,,1,LECCE,18:10
2013-11-20,40.36329,18.16696,,1,LECCE,10:30
2013-11-21,40.34611,18.17103,,1,LECCE,08:00
2013-11-21,40.34773,18.16624,,1,LECCE,08:15
2013-11-21,40.36334,18.18692,,1,LECCE,11:40
2013-11-21,40.35095,18.18577,,2,LECCE,21:15
2013-11-22,40.35678,18.16743,,1,LECCE,21:10
2013-11-23,40.36241,18.17656,,,LECCE,08:30
2013-11-24,40.35026,18.15204,,1,LECCE,00:00
2013-11-24,40.35298,18.15684,,2,LECCE,21:10
2013-11-25,40.35608,18.19774,,1,LECCE,07:25
2013-11-25,40.35285,18.18115,,1,LECCE,10:30
2013-11-25,40.35365,18.17659,,1,LECCE,23:25
2013-11-26,40.33979,18.16516,,,LECCE,11:00
2013-11-26,40.32553,18.1829,,,LECCE,17:50
2013-11-28,40.36282,18.17192,,1,LECCE,18:50
2013-11-29,40.36098,18.18712,,1,LECCE,12:30
2013-11-29,40.41263,18.20243,,3,LECCE,15:15
2013-11-30,40.35151,18.16415,,1,LECCE,12:45
2013-11-30,40.35745,18.16575,,,LECCE,20:15
2013-12-01,40.359548,18.193765,,,LECCE,00:00
2013-12-01,40.35369,18.17845,,,LECCE,00:20
2013-12-01,40.34286,18.1326,,,LECCE,12:40
2013-12-02,40.34967,18.16529,,1,LECCE,11:50
2013-12-02,40.36561,18.14298,,,LECCE,16:50
2013-12-02,40.3515,18.16389,,2,LECCE,17:05
2013-12-03,40.34359,18.16766,,2,LECCE,07:50
2013-12-04,40.32853,18.18168,,1,LECCE,18:00
2013-12-05,40.37881,18.12789,,,LECCE,02:10
2013-12-06,40.34692,18.18422,,,LECCE,08:50
2013-12-06,40.35273,18.17979,,,LECCE,10:40
2013-12-06,40.33712,18.17791,,,LECCE,12:35
2013-12-06,40.34123,18.1554,,1,LECCE,17:40
2013-12-07,40.37424,18.15012,,,LECCE,08:45
2013-12-07,40.40603,18.19874,,1,LECCE,12:15
2013-12-07,40.35016,18.18924,,1,LECCE,18:20
2013-12-08,40.35182,18.17673,,,LECCE,03:00
2013-12-08,40.357,18.17219,,1,LECCE,11:50
2013-12-10,40.3615,18.09574,,1,LECCE,11:40
2013-12-11,40.34336,18.18855,,2,LECCE,10:15
2013-12-11,40.36743,18.16217,,1,LECCE,19:00
2013-12-12,40.34766,18.1601,,,LECCE,08:05
2013-12-12,40.34408,18.17255,,2,LECCE,10:30
2013-12-14,40.37032,18.22158,,1,LECCE,20:15
2013-12-15,40.34865,18.18507,,5,LECCE,20:30
2013-12-16,40.35152,18.17502,,1,LECCE,07:55
2013-12-16,40.35631,18.17654,,2,LECCE,09:30
2013-12-16,40.36009,18.17574,,1,LECCE,18:05
2013-12-16,40.361269,18.170519,,,LECCE,23:00
2013-12-17,40.344948,18.182069,,,LECCE,08:30
2013-12-17,40.34134,18.15814,,,LECCE,11:40
2013-12-18,40.35226,18.17235,,,LECCE,07:50
2013-12-18,40.35392,18.19112,,1,LECCE,09:25
2013-12-18,40.34559,18.17043,,,LECCE,20:45
2013-12-19,40.35154,18.16346,,1,LECCE,12:30
2013-12-19,40.36113,18.1801,,,LECCE,15:15
2013-12-19,40.37888,18.15849,,1,LECCE,15:15
2013-12-20,40.3448,18.1466,,,LECCE,04:00
2013-12-20,40.35263,18.17857,,2,LECCE,07:50
2013-12-20,40.35904,18.16121,,,LECCE,21:00
2013-12-23,40.35659,18.18418,,,LECCE,13:20
2013-12-24,40.34894,18.15905,,,LECCE,13:45
2013-12-24,40.35661,18.1654,,1,LECCE,17:00
2013-12-27,40.35168,18.17279,,,LECCE,19:15
2013-12-31,40.42523,18.24498,,1,LECCE,09:35
2014-01-01,40.36233,18.16787,,,LECCE,18:10
2014-01-02,40.35332,18.16861,,,LECCE,07:15
2014-01-02,40.34751,18.1722,,2,LECCE,08:25
2014-01-02,40.46372,18.05854,,2,LECCE,18:20
2014-01-03,40.38321,18.15636,,,LECCE,17:05
2014-01-03,40.35435,18.17646,,,LECCE,19:45
2014-01-04,40.36104,18.16996,,1,LECCE,17:55
2014-01-05,40.34257,18.17591,,1,LECCE,11:40
2014-01-06,40.3597,18.182,,1,LECCE,19:05
2014-01-07,40.37586,18.11379,,1,LECCE,13:30
2014-01-07,40.3365,18.17479,,1,LECCE,19:15
2014-01-07,40.35465,18.17827,,1,LECCE,21:30
2014-01-11,40.34664,18.16644,,1,LECCE,13:30
2014-01-11,40.35246,18.17667,,1,LECCE,20:15
2014-01-12,40.35569,18.17633,,6,LECCE,02:10
2014-01-12,40.35346,18.15043,,1,LECCE,06:30
2014-01-12,40.365,18.17339,,1,LECCE,11:30
2014-01-13,40.34261,18.17564,,1,LECCE,21:55
2014-01-14,40.35937,18.1822,,1,LECCE,17:15
2014-01-16,40.38078,18.19631,,,LECCE,06:00
2014-01-16,40.3556,18.16628,,,LECCE,12:10
2014-01-16,40.35827,18.16351,,1,LECCE,21:00
2014-01-17,40.35628,18.16154,,1,LECCE,03:00
2014-01-17,40.35289,18.1893,,1,LECCE,13:25
2014-01-17,40.34551,18.17443,,1,LECCE,15:40
2014-01-18,40.36321,18.180413,,,LECCE,17:15
2014-01-19,40.35431,18.16562,,,LECCE,14:52
2014-01-21,40.34898,18.16633,,1,LECCE,08:25
2014-01-21,40.35954,18.17559,,1,LECCE,10:50
2014-01-22,40.35843,18.17336,,,LECCE,10:45
2014-01-22,40.34766,18.1601,,3,LECCE,14:15
2014-01-23,40.35434,18.16557,,1,LECCE,08:55
2014-01-23,40.34282,18.15962,,1,LECCE,19:00
2014-01-23,40.35309,18.17704,,,LECCE,20:00
2014-01-23,40.35668,18.16726,,,LECCE,22:45
2014-01-24,40.33184,18.15829,,,LECCE,08:30
2014-01-26,40.35596,18.17572,,,LECCE,01:45
2014-01-26,40.35808,18.16804,,,LECCE,04:30
2014-01-26,40.35348,18.17416,,,LECCE,10:10
2014-01-26,40.34789,18.17762,,1,LECCE,21:30
2014-01-27,40.35731,18.16742,,1,LECCE,11:15
2014-01-27,40.33083,18.16105,,1,LECCE,17:30
2014-01-28,40.36262,18.17515,,,LECCE,10:30
2014-01-29,40.36133,18.17624,,2,LECCE,07:50
2014-01-29,40.33757,18.1753,,1,LECCE,13:25
2014-01-29,40.35069,18.1635,,,LECCE,17:30
2014-01-29,40.35664,18.16847,,,LECCE,22:40
2014-01-30,40.34644,18.18948,,,LECCE,13:00
2014-01-31,40.3454,18.15551,,,LECCE,03:01
2014-01-31,40.35856,18.17324,,1,LECCE,15:15
2014-01-31,40.35126,18.15127,,1,LECCE,15:30
2014-02-01,40.34275,18.17414,,1,LECCE,12:20
2014-02-01,40.36075,18.16977,,,LECCE,18:10
2014-02-04,40.35446,18.19488,,2,LECCE,11:10
2014-02-04,40.35067,18.16349,,2,LECCE,16:30
2014-02-06,40.35122,18.16399,,1,LECCE,10:45
2014-02-06,40.3486,18.194,,4,LECCE,18:25
2014-02-07,40.36709,18.17581,,2,LECCE,08:10
2014-02-07,40.35309,18.17704,,1,LECCE,17:45
2014-02-08,40.3716,18.17756,,1,LECCE,11:40
2014-02-09,40.34212,18.13989,,1,LECCE,01:30
2014-02-10,40.3637,18.16605,,2,LECCE,00:10
2014-02-10,40.34729,18.20569,,,LECCE,17:30
2014-02-10,40.3611,18.1704,,1,LECCE,19:55
2014-02-12,40.34864,18.17361,,,LECCE,13:50
2014-02-13,40.34254,18.17569,,,LECCE,10:56
2014-02-13,40.33159,18.16037,,1,LECCE,15:17
2014-02-14,40.32477,18.18648,,1,LECCE,08:05
2014-02-14,40.41271,18.20248,,2,LECCE,11:05
2014-02-15,40.35813,18.15972,,,LECCE,08:40
2014-02-15,40.35183,18.16162,,,LECCE,16:15
2014-02-16,40.475,18.17194,,7,LECCE,12:15
2014-02-16,40.35071,18.16345,,3,LECCE,15:37
2014-02-17,40.35899,18.19263,,1,LECCE,13:00
2014-02-18,40.35151,18.19631,,,LECCE,12:15
2014-02-18,40.351436,18.195974,,,LECCE,12:15
2014-02-19,40.35081,18.16339,,,LECCE,09:00
2014-02-19,40.34823,18.16766,,1,LECCE,13:10
2014-02-19,40.35098,18.18311,,,LECCE,20:00
2014-02-21,40.355946,18.176031,,,LECCE,22:30
2014-02-22,40.35281,18.1771,,1,LECCE,00:40
2014-02-22,40.36126,18.17984,,2,LECCE,14:15
2014-02-22,40.33926,18.17787,,1,LECCE,19:20
2014-02-24,40.34592,18.19503,,1,LECCE,07:50
2014-02-24,40.37288,18.17525,,,LECCE,12:30
2014-02-25,40.34915,18.17423,,,LECCE,13:50
2014-02-26,40.34722,18.17373,,1,LECCE,07:40
2014-02-26,40.343,18.17795,,1,LECCE,08:15
2014-02-26,40.36206,18.15281,,1,LECCE,15:30
2014-02-27,40.35518,18.17625,,,LECCE,18:10
2014-02-27,40.35346,18.14244,,2,LECCE,18:30
2014-02-28,40.3653,18.18848,,1,LECCE,12:40
2014-02-28,40.35068,18.16345,,,LECCE,17:30
2014-03-01,40.36282,18.17287,,6,LECCE,00:40
2014-03-01,40.35638,18.15678,,2,LECCE,16:10
2014-03-02,40.35614,18.18236,,4,LECCE,14:20
2014-03-03,40.34442,18.1801,,,LECCE,10:35
2014-03-05,40.3481,18.16787,,1,LECCE,07:50
2014-03-05,40.36389,18.20002,,2,LECCE,11:45
2014-03-06,40.36057,18.19838,,3,LECCE,11:45
2014-03-06,40.34311,18.17791,,1,LECCE,14:05
2014-03-06,40.34985,18.17214,,,LECCE,19:00
2014-03-08,40.35428,18.18878,,1,LECCE,09:15
2014-03-10,40.36159,18.17126,,,LECCE,08:45
2014-03-10,40.35454,18.16611,,1,LECCE,12:45
2014-03-12,40.363,18.17651,,1,LECCE,12:15
2014-03-12,40.34734,18.1726,,3,LECCE,19:05
2014-03-13,40.32982,18.16359,,,LECCE,10:45
2014-03-14,40.354228,18.173959,,,LECCE,16:45
2014-03-14,40.34537,18.17697,,1,LECCE,20:00
2014-03-15,40.36093,18.1705,,,LECCE,04:25
2014-03-16,40.33858,18.16689,,,LECCE,18:50
2014-03-17,40.35602,18.19706,,,LECCE,09:45
2014-03-17,40.34788,18.15586,,2,LECCE,16:15
2014-03-17,40.3569,18.15373,,3,LECCE,19:10
2014-03-19,40.34658,18.1522,,4,LECCE,09:30
2014-03-20,40.36219,18.1894,,,LECCE,23:00
2014-03-21,40.35323,18.18565,,1,LECCE,09:45
2014-03-21,40.35533,18.17624,,1,LECCE,14:15
2014-03-21,40.34265,18.17798,,3,LECCE,16:35
2014-03-21,40.34633,18.18337,,4,LECCE,22:10
2014-03-22,40.35116,18.17665,,,LECCE,18:20
2014-03-23,40.45511,18.19233,,,LECCE,14:50
2014-03-24,40.35997,18.17171,,1,LECCE,13:20
2014-03-26,40.36245,18.17661,,1,LECCE,08:05
2014-03-27,40.36009,18.17571,,1,LECCE,07:30
2014-03-27,40.34706,18.18019,,2,LECCE,17:40
2014-03-28,40.34817,18.17686,,,LECCE,14:45
2014-03-29,40.35905,18.19266,,1,LECCE,09:50
2014-03-29,40.34804,18.16788,,1,LECCE,13:15
2014-03-29,40.348,18.19415,,1,LECCE,15:50
2014-03-30,40.35695,18.16457,,4,LECCE,01:30
2014-03-31,40.34819,18.16771,,2,LECCE,22:45
2014-04-01,40.36133,18.17624,,,LECCE,14:00
2014-04-02,40.34595,18.18307,,2,LECCE,17:40
2014-04-02,40.35249,18.17662,,2,LECCE,19:55
2014-04-04,40.35939,18.20225,,,LECCE,11:15
2014-04-05,40.33719,18.17786,,1,LECCE,01:05
2014-04-05,40.36081,18.17026,,4,LECCE,18:45
2014-04-05,40.36277,18.17525,,5,LECCE,23:18
2014-04-06,40.34861,18.17546,,,LECCE,01:00
2014-04-06,40.33855,18.1568,,2,LECCE,06:10
2014-04-06,40.33966,18.17873,,3,LECCE,09:15
2014-04-07,40.35247,18.18221,,1,LECCE,09:35
2014-04-08,40.36246,18.15793,,3,LECCE,11:20
2014-04-08,40.36622,18.16924,,3,LECCE,11:20
2014-04-08,40.35578,18.17373,,,LECCE,11:35
2014-04-08,40.36078,18.19404,,1,LECCE,14:05
2014-04-08,40.35427,18.17834,,1,LECCE,18:20
2014-04-09,40.35116,18.16134,,1,LECCE,13:45
2014-04-09,40.35532,18.17636,,1,LECCE,16:35
2014-04-09,40.35661,18.16541,,1,LECCE,20:00
2014-04-10,40.36092,18.17374,,1,LECCE,09:30
2014-04-10,40.34811,18.177,,1,LECCE,12:00
2014-04-12,40.35478,18.17384,,2,LECCE,16:35
2014-04-14,40.36093,18.17021,,1,LECCE,13:10
2014-04-15,40.32944,18.16564,,1,LECCE,01:15
2014-04-15,40.36648,18.1452,,,LECCE,09:35
2014-04-15,40.37225,18.19411,,2,LECCE,13:15
2014-04-15,40.35534,18.18783,,1,LECCE,17:20
2014-04-16,40.3562,18.16652,,1,LECCE,20:30
2014-04-17,40.36079,18.17027,,,LECCE,02:00
2014-04-17,40.32335,18.18718,,1,LECCE,07:15
2014-04-17,40.32343,18.18724,,5,LECCE,07:17
2014-04-17,40.36801,18.16064,,1,LECCE,08:40
2014-04-17,40.35465,18.17827,,3,LECCE,15:45
2014-04-17,40.36033,18.19209,,,LECCE,20:10
2014-04-18,40.34322,18.17804,,1,LECCE,10:25
2014-04-18,40.40384,18.16961,,1,LECCE,12:20
2014-04-18,40.351854,18.178652,,1,LECCE,15:30
2014-04-19,40.36106,18.17999,,,LECCE,09:00
2014-04-20,40.34369,18.2073,,5,LECCE,18:50
2014-04-23,40.33732,18.17779,,1,LECCE,13:50
2014-04-24,40.34929,18.18539,,2,LECCE,10:00
2014-04-24,40.35004,18.17201,,,LECCE,19:20
2014-04-25,40.34552,18.17444,,1,LECCE,22:30
2014-04-25,40.35197,18.18601,,5,LECCE,23:50
2014-04-26,40.36258,18.17613,,,LECCE,20:45
2014-04-28,40.34775,18.18488,,1,LECCE,10:15
2014-04-28,40.36823,18.18348,,1,LECCE,12:40
2014-04-28,40.3689,18.16855,,1,LECCE,12:40
2014-04-30,40.34695,18.15359,,1,LECCE,06:45
2014-04-30,40.34702,18.15334,,,LECCE,18:00
2014-05-01,40.35304,18.18584,,2,LECCE,18:10
2014-05-02,40.35191,18.16107,,,LECCE,00:30
2014-05-02,40.36072,18.17043,,,LECCE,08:15
2014-05-02,40.33953,18.15723,,2,LECCE,08:20
2014-05-03,40.35323,18.18565,,2,LECCE,09:05
2014-05-03,40.35443,18.16524,,2,LECCE,12:30
2014-05-03,40.35757,18.16732,,,LECCE,15:50
2014-05-04,40.3756,18.16945,,2,LECCE,04:20
2014-05-07,40.34614,18.14582,,2,LECCE,09:45
2014-05-07,40.36577,18.16931,,2,LECCE,13:40
2014-05-07,40.35688,18.18201,,1,LECCE,18:20
2014-05-08,40.34973,18.19166,,,LECCE,16:50
2014-05-08,40.35397,18.18132,,,LECCE,18:40
2014-05-09,40.32625,18.14922,,5,LECCE,08:50
2014-05-10,40.3408,18.17317,,3,LECCE,09:50
2014-05-10,40.37651,18.21312,,1,LECCE,11:00
2014-05-10,40.38652,18.16865,,2,LECCE,15:10
2014-05-11,40.34877,18.1622,,1,LECCE,18:00
2014-05-12,40.36246,18.1766,,,LECCE,19:50
2014-05-13,40.36249,18.17659,,3,LECCE,21:05
2014-05-16,40.35723,18.17999,,1,LECCE,08:20
2014-05-16,40.35214,18.18217,,,LECCE,08:55
2014-05-16,40.42193,18.17594,,3,LECCE,19:00
2014-05-18,40.36289,18.16738,,1,LECCE,16:10
2014-05-19,40.35596,18.19134,,1,LECCE,00:50
2014-05-19,40.36518,18.14363,,,LECCE,12:15
2014-05-19,40.34819,18.16539,,2,LECCE,21:15
2014-05-20,40.36027,18.18369,1,,LECCE,17:15
2014-05-21,40.3533,18.16602,,1,LECCE,16:00
2014-05-23,40.35757,18.15604,,1,LECCE,14:20
2014-05-25,40.36664,18.20081,,2,LECCE,11:10
2014-05-25,40.38932,18.30028,,,LECCE,14:20
2014-05-25,40.37016,18.2317,,1,LECCE,14:30
2014-05-25,40.38154,18.21886,,6,LECCE,18:43
2014-05-27,40.36234,18.16842,,1,LECCE,10:07
2014-05-27,40.36817,18.19131,1,,LECCE,18:50
2014-05-30,40.35557,18.16763,,1,LECCE,12:55
2014-05-31,40.34784,18.16072,,1,LECCE,08:20
2014-05-31,40.37553,18.20784,,1,LECCE,10:40
2014-05-31,40.34623,18.17072,,2,LECCE,15:00
2014-05-31,40.34629,18.20494,,,LECCE,16:10
2014-05-31,40.3487,18.16454,,4,LECCE,18:00
2014-06-01,40.35431,18.16561,,1,LECCE,10:00
2014-06-02,40.34504,18.18216,,1,LECCE,11:20
2014-06-06,40.3613,18.19277,,1,LECCE,11:20
2014-06-06,40.35585,18.17617,,,LECCE,12:15
2014-06-06,40.37482,18.13933,,6,LECCE,20:15
2014-06-06,40.35289,18.18584,,1,LECCE,21:30
2014-06-07,40.3451,18.14771,,,LECCE,07:20
2014-06-07,40.37454,18.24759,,,LECCE,18:05
2014-06-08,40.34049,18.17176,,1,LECCE,19:45
2014-06-09,40.34867,18.16685,,1,LECCE,09:30
2014-06-09,40.36499,18.22061,,,LECCE,14:15
2014-06-09,40.34788,18.18478,,1,LECCE,17:43
2014-06-09,40.34706,18.18038,,1,LECCE,18:40
2014-06-10,40.35982,18.17922,,,LECCE,07:50
2014-06-10,40.34786,18.17045,,1,LECCE,21:00
2014-06-11,40.35577,18.18128,,1,LECCE,11:30
2014-06-12,40.33819,18.19003,,2,LECCE,05:00
2014-06-12,40.45207,18.21959,,1,LECCE,20:20
2014-06-13,40.36931,18.21936,,,LECCE,16:45
2014-06-14,40.36971,18.16861,,1,LECCE,23:30
2014-06-17,40.36197,18.17398,,2,LECCE,08:12
2014-06-17,40.35458,18.17961,,2,LECCE,15:38
2014-06-19,40.35854,18.19093,,1,LECCE,11:00
2014-06-19,40.33978,18.17389,,1,LECCE,17:00
2014-06-20,40.34822,18.16772,,3,LECCE,08:25
2014-06-21,40.35433,18.16559,,,LECCE,16:10
2014-06-23,40.34817,18.16771,,2,LECCE,08:10
2014-06-23,40.35409,18.183,,,LECCE,11:10
2014-06-23,40.34681,18.18077,,1,LECCE,14:45
2014-06-23,40.33446,18.16718,,1,LECCE,17:15
2014-06-30,40.36629,18.17588,,,LECCE,13:00
2014-07-01,40.36228,18.17201,,2,LECCE,11:45
2014-07-01,40.3552,18.18634,,1,LECCE,15:20
2014-07-02,40.35599,18.19139,,2,LECCE,08:45
2014-07-02,40.3588,18.16857,,2,LECCE,13:50
2014-07-02,40.32997,18.14059,,2,LECCE,23:55
2014-07-03,40.35892,18.16852,,2,LECCE,21:05
2014-07-04,40.34384,18.20683,,,LECCE,00:30
2014-07-04,40.35279,18.18594,,1,LECCE,08:55
2014-07-04,40.34875,18.16227,,1,LECCE,11:00
2014-07-04,40.33292,18.13267,,4,LECCE,17:55
2014-07-04,40.34784,18.18483,,2,LECCE,18:55
2014-07-05,40.36326,18.16813,,3,LECCE,19:40
2014-07-07,40.34712,18.15361,,,LECCE,00:30
2014-07-08,40.34802,18.16794,,1,LECCE,09:30
2014-07-09,40.36133,18.17624,,,LECCE,19:15
2014-07-10,40.37469,18.1803,,1,LECCE,13:10
2014-07-10,40.36556,18.19571,,,LECCE,17:40
2014-07-13,40.35528,18.17631,,3,LECCE,09:30
2014-07-13,40.36068,18.17017,,2,LECCE,19:30
2014-07-14,40.34867,18.16233,,1,LECCE,12:50
2014-07-15,40.35022,18.17557,,,LECCE,12:30
2014-07-15,40.34788,18.17763,,,LECCE,18:55
2014-07-15,40.355129,18.173795,,,LECCE,23:15
2014-07-16,40.3456,18.16958,,,LECCE,07:20
2014-07-16,40.35572,18.15256,,1,LECCE,19:15
2014-07-17,40.35666,18.18415,,,LECCE,11:40
2014-07-17,40.46612,18.20367,,,LECCE,16:50
2014-07-17,40.35604,18.17431,,1,LECCE,20:20
2014-07-20,40.36134,18.17948,,4,LECCE,21:00
2014-07-22,40.34023,18.17569,,,LECCE,21:00
2014-07-23,40.35578,18.17378,,1,LECCE,10:45
2014-07-23,40.34308,18.15918,,2,LECCE,14:00
2014-07-24,40.36103,18.1802,,2,LECCE,09:30
2014-07-24,40.35494,18.16432,,1,LECCE,20:00
2014-07-25,40.35121,18.17673,,1,LECCE,12:50
2014-07-25,40.352974,18.171723,,,LECCE,20:40
2014-07-26,40.36515,18.07765,,1,LECCE,08:00
2014-07-26,40.35063,18.16351,,,LECCE,11:05
2014-07-27,40.36224,18.17208,,1,LECCE,17:45
2014-07-28,40.34747,18.18458,,,LECCE,11:30
2014-07-28,40.34594,18.1831,,,LECCE,16:00
2014-07-29,40.37348,18.16289,,,LECCE,15:00
2014-07-30,40.35059,18.16354,,1,LECCE,19:50
2014-07-31,40.32625,18.15038,,,LECCE,10:50
2014-07-31,40.35443,18.17625,,,LECCE,17:25
2014-07-31,40.35311,18.21324,,3,LECCE,19:30
2014-08-01,40.35975,18.10773,,2,LECCE,10:30
2014-08-01,40.3652,18.1639,,,LECCE,10:35
2014-08-02,40.36032,18.19208,,,LECCE,07:35
2014-08-02,40.35732,18.16766,,1,LECCE,15:00
2014-08-02,40.33923,18.12916,,2,LECCE,17:00
2014-08-02,40.35091,18.18593,,1,LECCE,19:10
2014-08-03,40.34637,18.17097,,1,LECCE,18:00
2014-08-03,40.47908,18.1509,,2,LECCE,22:00
2014-08-04,40.36794,18.20242,,2,LECCE,08:45
2014-08-04,40.36108,18.17999,,1,LECCE,14:10
2014-08-06,40.36917,18.15562,,3,LECCE,12:45
2014-08-06,40.35363,18.17644,,,LECCE,19:45
2014-08-06,40.338978,18.161902,,,LECCE,20:30
2014-08-07,40.3418,18.21456,,1,LECCE,18:45
2014-08-08,40.47084,18.17594,,1,LECCE,17:14
2014-08-09,40.3597,18.18181,,2,LECCE,11:55
2014-08-09,40.34306,18.17792,,3,LECCE,13:50
2014-08-09,40.34904,18.17413,,1,LECCE,15:00
2014-08-09,40.35365,18.17637,,5,LECCE,15:25
2014-08-10,40.34755,18.16162,,,LECCE,00:00
2014-08-10,40.38271,18.15519,,1,LECCE,02:10
2014-08-11,40.34394,18.17265,,1,LECCE,08:40
2014-08-11,40.36545,18.17561,,1,LECCE,13:00
2014-08-12,40.35431,18.16554,,1,LECCE,18:50
2014-08-13,40.36509,18.22056,,,LECCE,13:10
2014-08-14,40.35073,18.1823,,2,LECCE,01:30
2014-08-14,40.36396,18.21332,,2,LECCE,15:45
2014-08-14,40.34912,18.17287,,1,LECCE,19:49
2014-08-16,40.36676,18.16096,,4,LECCE,04:30
2014-08-16,40.48018,18.156,,2,LECCE,14:00
2014-08-16,40.35363,18.17648,,1,LECCE,18:15
2014-08-17,40.34317,18.15918,,7,LECCE,23:10
2014-08-18,40.36503,18.14355,,1,LECCE,18:25
2014-08-18,40.34671,18.16862,,1,LECCE,20:05
2014-08-19,40.34631,18.18972,,1,LECCE,08:50
2014-08-19,40.35175,18.19534,,4,LECCE,13:50
2014-08-20,40.34442,18.17234,,1,LECCE,10:20
2014-08-20,40.33258,18.15349,,1,LECCE,11:30
2014-08-20,40.36009,18.17165,,,LECCE,16:40
2014-08-20,40.36408,18.18126,,1,LECCE,20:05
2014-08-21,40.43195,18.17793,,3,LECCE,13:20
2014-08-21,40.34871,18.16454,,1,LECCE,19:50
2014-08-22,40.34904,18.17596,,,LECCE,16:20
2014-08-22,40.34165,18.17691,,,LECCE,22:15
2014-08-23,40.36409,18.08245,,,LECCE,10:30
2014-08-23,40.34319,18.17803,,1,LECCE,20:30
2014-08-24,40.35873,18.17542,,2,LECCE,00:45
2014-08-24,40.3656,18.06891,,,LECCE,19:00
2014-08-25,40.47767,18.11926,,,LECCE,10:30
2014-08-26,40.35976,18.20265,,2,LECCE,18:30
2014-08-27,40.354,18.16534,,,LECCE,14:00
2014-08-28,40.34667,18.1664,,1,LECCE,07:10
2014-08-29,40.34612,18.17613,,1,LECCE,11:45
2014-08-29,40.35152,18.17502,,1,LECCE,18:00
2014-08-30,40.3551,18.17636,,1,LECCE,11:00
2014-08-30,40.35212,18.17666,,1,LECCE,21:30
